baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EQU24_RS00110	1558.96568675671	-1.74102011373244	0.269220024040494	-6.46690423543894	1.00030996901929e-10	8.52068703971419e-10
EQU24_RS00115	3648.01008712466	-1.22295678430753	0.21963361720685	-5.56816756860928	2.57432198892486e-08	1.46499004532859e-07
EQU24_RS00125	2452.87059246289	2.35858161352538	0.192440973003974	12.2561301614115	1.55762527982669e-34	1.24983852453293e-32
EQU24_RS00130	106.431091806776	2.27059386469304	0.18547936697918	12.2417598338467	1.85956353999993e-34	1.43472479278456e-32
EQU24_RS00135	266.382925083917	1.20070206174698	0.190740148310213	6.29496239981003	3.07474381387103e-10	2.42777511185014e-09
EQU24_RS00140	126.670751876352	1.48895760915653	0.251329504719184	5.92432476569026	3.13583191591686e-09	2.07949713167908e-08
EQU24_RS00145	32.2060530452534	0.851670235075269	0.252867702254331	3.36804671961891	0.000757027665519459	0.00187945234781192
EQU24_RS00150	163.270979432521	1.61890659371556	0.224506177499619	7.2109668061063	5.55559977819746e-13	6.29634641529045e-12
EQU24_RS00155	66.6771567006288	2.07594315298373	0.224514772790758	9.2463543809585	2.32280077210699e-20	5.49415606850262e-19
EQU24_RS00160	610.04437871649	3.49763162087605	0.435849750807033	8.02485630518254	NA	NA
EQU24_RS00165	41.8366333930626	1.2555637363769	0.291586886092732	4.30596777928345	1.66257257178231e-05	5.72061848884274e-05
EQU24_RS00170	208.99479485966	0.2845185461583	0.201925583779751	1.40902673565444	0.158827262723623	0.218224307550403
EQU24_RS00175	38.935418740868	0.74507736669234	0.215451159159911	3.45821934584874	0.000543758480618717	0.00139664470181965
EQU24_RS00180	346.824952359173	1.18178315070489	0.135519107162302	8.72041718286666	2.7717861955711e-18	5.45117951795649e-17
EQU24_RS00185	52.2464690651429	0.568546629377999	0.18716144329908	3.03773373060324	0.00238364472349526	0.00530403917396726
EQU24_RS00190	88.1002728228304	0.160234545026345	0.282816008662911	0.566568157806542	0.571007613864672	0.644592725612005
EQU24_RS00195	463.999047188984	-0.691824788202596	0.194412252912274	-3.55854519372693	0.000372914631152011	0.00098559519116065
EQU24_RS00205	88.8562375265279	1.90240964089145	0.318204162424737	5.97858188401734	2.25088462990338e-09	1.52801169799871e-08
EQU24_RS00210	278.450399665085	1.27952768655489	0.185616851883752	6.89338103501631	5.44816838104293e-12	5.51970998604653e-11
EQU24_RS00215	142.387513968061	-0.0937508102279811	0.221980621333781	-0.422337813385128	0.672778461490764	0.731487042683183
EQU24_RS00225	651.046307007548	0.522753323210475	0.327345128229932	1.5969485357463	0.110277179492703	0.159953739741404
EQU24_RS00230	443.312487267613	-0.570363163298457	0.142284962275657	-4.00859763517005	6.10803852024932e-05	0.000189085266537348
EQU24_RS00245	218.785247542606	0.622569461047001	0.178012168202488	3.49734216112031	0.000469918696160244	0.00122105816644747
EQU24_RS00250	91.3341812682763	1.43472902705584	0.251955427690392	5.69437634349702	1.23823688716664e-08	7.45916875572459e-08
EQU24_RS00255	138.255204685934	1.7817659109771	0.242776213800678	7.33912883426034	2.14988590985518e-13	2.54600403469042e-12
EQU24_RS00260	182.663062223035	1.89131030524691	0.229599226621052	8.23744196825399	1.75931608042848e-16	2.96570424986515e-15
EQU24_RS00265	652.462028603969	0.835265920795529	0.161539234576904	5.17066905128787	2.33257348903853e-07	1.12479385072387e-06
EQU24_RS00270	494.054389937159	-0.398397202133909	0.157128530915427	-2.53548607508043	0.0112291392760962	0.0212305875474543
EQU24_RS00275	516.81846286682	-0.315178930309402	0.0981907457322105	-3.20986390274467	0.00132797832727125	0.00313218638977793
EQU24_RS00280	724.463270186274	-0.349185897387216	0.146494981482413	-2.38360313680189	0.0171440797148877	0.0310949583255558
EQU24_RS00285	693.699979214761	0.316187438527532	0.103833950496284	3.04512577067795	0.00232583025861541	0.00518689883133132
EQU24_RS00290	270.053271043222	-0.0956855378084464	0.159128534548467	-0.601309740455776	0.547633703145302	0.623292600572752
EQU24_RS00300	1961.41111392484	0.245132421486106	0.155526384847075	1.57614684946955	0.114991964246496	0.165476241232762
EQU24_RS00305	558.826291023072	-0.814073765526679	0.304634272457438	-2.67229868445093	0.00753335614370228	0.0148301397686622
EQU24_RS00310	1816.84954815213	0.386244163879146	0.219521590740152	1.75948143677741	0.0784957705122351	0.119205934143987
EQU24_RS00315	552.752284679269	-0.623416989197193	0.160801787876602	-3.87692821970113	0.000105783549816176	0.000311832183587433
EQU24_RS00320	491.970131042475	-0.136083920479909	0.200739448781792	-0.677913191979694	0.497826735136905	0.575585262642439
EQU24_RS00330	818.013676673816	0.140462365380211	0.179915349012508	0.780713630888965	0.434970941772091	0.513114795174839
EQU24_RS00335	709.993062577585	-0.270542947771144	0.246380289478149	-1.09807058163692	0.272173670070806	0.347205330468704
EQU24_RS00340	664.281957098578	-0.64035043962463	0.173080844488049	-3.69971871537087	0.00021583855967002	0.000601350209302861
EQU24_RS00345	606.10474712157	-0.264992811414579	0.237931514454782	-1.11373565633711	0.265392607803222	0.340286079420431
EQU24_RS00350	1051.33962939899	-0.725332582192746	0.149493726203821	-4.85192656984026	1.22267895423955e-06	5.23520593853691e-06
EQU24_RS00355	1358.10452597301	-0.308310550136476	0.114705743587674	-2.68783881690129	0.00719161015033225	0.0142201773894199
EQU24_RS00360	584.37221095349	-1.16173639175339	0.152750109129488	-7.60547012616909	2.83870072971656e-14	3.7218520678506e-13
EQU24_RS00365	829.051147382559	0.225688008016425	0.15320461358322	1.47311495873349	0.140720040568042	0.196713868557137
EQU24_RS00370	197.665805800408	0.371231270482815	0.228561092313599	1.62421025698226	0.104330942542726	0.152820643111141
EQU24_RS00375	1031.75422517319	-0.107746004001169	0.123975408663646	-0.869091742972123	0.384796952644855	0.462771395087278
EQU24_RS00380	1141.52548177405	-0.765544263145015	0.201604186512752	-3.79726371950413	0.000146302118384409	0.000419559756224625
EQU24_RS00390	400.523477707884	0.334389023529694	0.230547090060286	1.45041528584141	0.146942747002872	0.203920546861129
EQU24_RS00395	975.981766151916	-0.407107318916476	0.0738052537129376	-5.51596666139652	3.46868015304385e-08	1.92480563955905e-07
EQU24_RS00400	1650.89959548586	-0.75016883115234	0.122988885405579	-6.09948475163847	1.06410910000459e-09	7.66464220685533e-09
EQU24_RS00405	1593.53332268498	-0.191101084681964	0.150471395494435	-1.27001603230981	0.204078919375923	0.271024370915658
EQU24_RS00410	1848.60046991178	0.329202814159858	0.213446188333532	1.54232229083166	0.122995294778061	0.175545045410737
EQU24_RS00415	2536.65330587755	-1.13606029196686	0.193220681130618	-5.87959987160423	4.11259403505803e-09	2.65268927148759e-08
EQU24_RS00420	7852.81378356566	-0.129462769767493	0.147351952411673	-0.878595550643256	0.379620609119177	0.457506123095866
EQU24_RS00425	2164.4333157806	-0.766192986831429	0.166153817678039	-4.61134747030673	4.00067158021868e-06	1.56135159336939e-05
EQU24_RS00430	2114.93841746118	-0.340390635536366	0.142937364906644	-2.3813971648259	0.0172471055318991	0.0312676852209576
EQU24_RS00435	3739.77996462337	-1.02362083986996	0.130332258308071	-7.85393311800361	4.0318934801627e-15	5.81868943971682e-14
EQU24_RS00440	2920.94796461277	-1.23299891754658	0.220860000371543	-5.58271717591399	2.36789641645671e-08	1.35714291754633e-07
EQU24_RS00445	753.582833253294	-0.648137613679199	0.159413585592564	-4.06576146738044	4.78758844404231e-05	0.000150886133837374
EQU24_RS00450	818.414058565961	-0.898907330692318	0.236796211900453	-3.79612208944546	0.000146977135836508	0.000420893839383348
EQU24_RS00455	509.461783067854	-0.230881418016814	0.211093878747977	-1.09373810072655	0.274069858873779	0.349014226474255
EQU24_RS00460	883.062665074004	-0.892632086801239	0.17135790067369	-5.20916796536297	1.8968933622454e-07	9.3378357905872e-07
EQU24_RS00465	1030.29194332164	-0.562975971622307	0.148629127538965	-3.78779032713298	0.00015199302986607	0.00043494724381075
EQU24_RS00470	568.25582846306	-0.693293742697449	0.192275425109223	-3.60573246582927	0.000311273697056549	0.000835337841197909
EQU24_RS00475	773.643329884174	-1.03857908628248	0.166700313778858	-6.2302167448841	4.65790290806326e-10	3.56631802808203e-09
EQU24_RS00480	799.186475246328	0.196427273589009	0.149509483740393	1.31381146315831	0.188909659036003	0.253734701055387
EQU24_RS00485	954.076665198837	-0.921474310272279	0.159983552099273	-5.75980654374072	8.42103945972387e-09	5.20815467180742e-08
EQU24_RS00490	836.288369947239	-0.421118548970551	0.153578210808053	-2.74204619753565	0.00610577535323137	0.0123118762918828
EQU24_RS00495	654.138777973016	0.258978107521463	0.252808254633685	1.0244052667375	0.305643895365369	0.382364611227272
EQU24_RS00500	1574.12183822537	0.0802803100764415	0.151419536405052	0.530184624668835	0.595983930226584	0.666226672629995
EQU24_RS00505	3294.70229238517	-1.83072000014448	0.296204855255087	-6.18058741328831	6.38635224214631e-10	4.81617390892688e-09
EQU24_RS00510	4189.87635129031	-2.21701882416468	0.270459962612461	-8.19721633749325	2.46017461769165e-16	4.11259190257455e-15
EQU24_RS00515	3903.24564130285	-0.654654649982596	0.184833254828361	-3.54186615709667	0.000397307013768763	0.00104524310769854
EQU24_RS00520	15258.5127463395	-1.22070778904989	0.240710623663216	-5.07126677864378	3.95176341978415e-07	1.83713497568644e-06
EQU24_RS00525	397.524698868818	-3.7962552022822	0.312568716802385	-12.1453459614204	6.0725189347649e-34	4.35052606540657e-32
EQU24_RS00530	10236.3689289957	-0.678959090771421	0.225276267986054	-3.01389532435548	0.002579167764646	0.0056980292245373
EQU24_RS00535	12261.5308913307	-1.63717313024682	0.241259728571354	-6.78593621878595	1.15336099904676e-11	1.12860593370136e-10
EQU24_RS00540	3175.96452339949	-1.35605853066733	0.229635911386289	-5.90525463757364	3.52102468962963e-09	2.30446183601861e-08
EQU24_RS00545	509.073099559762	-1.29017279795455	0.192883494078371	-6.68887093796809	2.24898961682476e-11	2.10325089573449e-10
EQU24_RS00550	571.46363607059	0.107584232708343	0.149692355421406	0.718702250395336	0.472324396451138	0.550541975177793
EQU24_RS00555	949.713475575667	0.566033769182818	0.223924258116972	2.52779120021528	0.0114782592693345	0.0216302377588398
EQU24_RS00560	1070.73322251654	0.278947127214928	0.150476956640114	1.85375311571503	0.063774488820468	0.0992552956563366
EQU24_RS00565	248.266165035538	0.99772851808078	0.197564892789834	5.05013063804887	4.41508021393627e-07	2.03835463962167e-06
EQU24_RS00570	5464.67540850402	-0.354774014036758	0.210528815010823	-1.68515656167313	0.0919583693165906	0.136643325073393
EQU24_RS00575	2389.34138680523	-1.68384930500811	0.239093726888562	-7.04263272366376	1.88640999454523e-12	1.96578620730271e-11
EQU24_RS00580	670.073117718649	0.171691058328934	0.192073289105427	0.893883054372515	0.371384465293351	0.448928735991842
EQU24_RS00585	3361.35897699098	0.218794974194845	0.198584642208748	1.101771878033	0.270560859187735	0.345776081182726
EQU24_RS00590	12842.6744938529	0.279002054230347	0.222332132609604	1.25488858023168	0.209519210135077	0.277239799162906
EQU24_RS00595	6688.01063973233	0.431611487133975	0.16429930859293	2.62698297899318	0.00861456430126329	0.0167206734284801
EQU24_RS00600	359.707544206945	-0.91888799742761	0.275918284360032	-3.33029034142804	0.000867554702145079	0.00212882536085997
EQU24_RS00605	1606.71974140626	-2.03638381922322	0.188217309590154	-10.8193227480378	2.78830119333503e-27	1.1775436197537e-25
EQU24_RS00610	1783.94300296906	-0.345120943171909	0.249547651558005	-1.38298613918909	0.166669115978586	0.227438623193623
EQU24_RS00620	2088.49898208542	0.387373375804489	0.212270714380038	1.82490258694356	0.0680157307772879	0.104993886832812
EQU24_RS00625	1787685.10890011	-0.299227547139339	0.500283820538671	-0.598115579306866	NA	NA
EQU24_RS00630	4484.9812624086	0.606908659374199	0.425458579544458	1.42648118654469	0.153729493674153	0.211800387575791
EQU24_RS00635	1817.37165547641	-2.21166887094794	0.3925833524413	-5.63362877512396	1.76456643592899e-08	1.03048625050176e-07
EQU24_RS00640	1480709.55883488	0.501695840956535	0.53935488792626	0.930177610673896	NA	NA
EQU24_RS00645	3703.24704446466	-0.523362012647961	0.532369063525008	-0.983081190297933	NA	NA
EQU24_RS00650	790.727460401239	0.415948816543488	0.192076371288663	2.16553870605134	0.0303464545743192	0.0520299041675934
EQU24_RS00655	514.978813971725	0.0506748908971464	0.209844444676665	0.241487883919099	0.809177005893754	0.847186364208179
EQU24_RS00660	749.744611768062	0.12413697258449	0.286707215716952	0.43297470652794	0.665033145283396	0.724833735092905
EQU24_RS00665	499.88507818152	0.691148478125165	0.162461499236929	4.25422934893156	2.0977021208596e-05	7.06038666853081e-05
EQU24_RS00670	1272.79761928881	0.606446783486191	0.478102197196815	1.26844592441089	NA	NA
EQU24_RS00675	1813.16611287064	1.30422818313115	0.295219613310924	4.41782362799028	9.96997230857843e-06	3.55867694857799e-05
EQU24_RS00680	2885.84416885246	2.1340124508722	0.223685849953575	9.54022103461217	1.42528209056363e-21	3.69059283933609e-20
EQU24_RS00685	633.527052189391	2.70515965069777	0.232141903234133	11.6530433024382	2.21407967130013e-31	1.34589206685699e-29
EQU24_RS00690	1365.37328561228	1.74960834549415	0.191078160623981	9.1565061113246	5.36047627109971e-20	1.20146540780179e-18
EQU24_RS00695	488.324756880908	-1.5922723080782	0.192380573444751	-8.27667929025836	1.26657748213733e-16	2.16234419503616e-15
EQU24_RS00700	861.491698622167	-0.867018388739216	0.141623166514683	-6.12200962650644	9.24024397277091e-10	6.75261544968249e-09
EQU24_RS00705	1757.50133204492	-0.437629255838069	0.214054427051847	-2.04447654676196	0.0409064920385259	0.0673036982545633
EQU24_RS00710	1284.93008955585	0.320303646153731	0.232752946123696	1.37615291874117	0.168774294852972	0.229766702052978
EQU24_RS00715	706.88938588946	-0.373170751980042	0.12709074307168	-2.93625438769819	0.00332201773895465	0.0071120251700566
EQU24_RS00720	1720.48133271032	-0.606787509724579	0.178243676879629	-3.40425826232451	0.000663439940679782	0.00166774501378903
EQU24_RS00725	1190.99791062424	-0.773225371601608	0.194793315166514	-3.96946564075177	7.20339926509061e-05	0.000218843953412389
EQU24_RS00730	1161.05074668926	-1.15985798110236	0.145452628325109	-7.97412872120742	1.5345953584235e-15	2.34098729201334e-14
EQU24_RS00735	520.609542705514	-1.84175618539695	0.18142842656321	-10.1514201511045	3.26576058534016e-24	1.10102785448611e-22
EQU24_RS00740	2430.32691279264	-0.294258644618018	0.134242218899614	-2.19199777111896	0.0283796675731941	0.0489927824026052
EQU24_RS00745	1058.43870069887	-0.706652998296306	0.155602748489722	-4.54139149311351	5.58841463455337e-06	2.10074536388479e-05
EQU24_RS00750	1459.61538968456	0.299054087312311	0.151343494934021	1.97599564779897	0.0481552701300903	0.0777460538277353
EQU24_RS00760	1395.06075677109	-0.204433317673363	0.210259997089532	-0.972288216984571	0.330907184081944	0.407739441811044
EQU24_RS00765	2680.99786542466	-0.810102040336695	0.248839592935034	-3.25551907066571	0.0011318529486687	0.00270780800838332
EQU24_RS00770	1300.41262104315	-1.27700301188524	0.174194056429129	-7.33092183546912	2.28574958700169e-13	2.697184512662e-12
EQU24_RS00775	1132.85605414716	-0.450562337948492	0.182410945765786	-2.47004002998268	0.0135097933584088	0.0249545538461953
EQU24_RS00785	537.570580626196	-0.698455824390671	0.192913975081039	-3.62055586743918	0.000293970763990877	0.000793911902183862
EQU24_RS00790	599.50445308248	0.538049568165526	0.214247856395332	2.51134166389377	0.0120273227200496	0.0225484199779622
EQU24_RS00795	1717.14840386138	-0.0576714260420354	0.233766917334952	-0.246704823332213	0.805136673450209	0.843616697279248
EQU24_RS00800	2830.86542046636	-0.376896909004336	0.208657295300896	-1.80629634090114	0.0708720631013766	0.108983793469806
EQU24_RS00805	992.534934963626	-0.128482497497781	0.215497596276924	-0.596213135169617	0.551032851822808	0.626273031590115
EQU24_RS00820	300.600152278997	0.0132238921510576	0.140932169666579	0.093831608371197	0.925242922595953	0.942666919944735
EQU24_RS00825	1371.80463815201	0.356785177897115	0.144706012371848	2.46558641240345	0.0136789176318936	0.0252089194024607
EQU24_RS00830	1244.93799321591	0.173726976684251	0.188304437772114	0.922585674239368	0.356223164075586	0.433760343306936
EQU24_RS00835	1942.84701835073	0.160419632409751	0.213506696693654	0.751356444055367	0.452438168260008	0.530910187499021
EQU24_RS00840	1195.41477826893	0.315002302365087	0.146310232886531	2.15297519626931	0.0313206279438618	0.0534298150997052
EQU24_RS00845	2716.58246830915	-0.87244586282299	0.171584602866188	-5.08463957866531	3.6832482184839e-07	1.7182781223904e-06
EQU24_RS00850	580.843159202529	0.308683856699521	0.163309320244404	1.89017905553433	0.0587340168548169	0.0923573010152264
EQU24_RS00855	1370.52376730699	0.749176919896594	0.138873598297625	5.39466773440268	6.86504700647305e-08	3.65286055569892e-07
EQU24_RS00860	896.064578834017	0.674277794604736	0.157623623092053	4.27777119557106	1.8877390599213e-05	6.43467213968077e-05
EQU24_RS00865	2212.7401684664	-0.347917942674642	0.231895388362774	-1.50032281853904	0.133530801419769	0.187842067074373
EQU24_RS00870	530.006771073235	0.726120605096698	0.141200170329169	5.14249099986175	2.71119434075716e-07	1.29337832284396e-06
EQU24_RS00875	2693.69589883896	0.128785936113862	0.1558993769328	0.826083712761567	0.408756606160068	0.486337931172655
EQU24_RS00880	657.539103481094	0.0772872369870754	0.345956652238053	0.223401505613756	0.823223032627525	0.858978103225391
EQU24_RS00885	616.363306460739	0.30943405353113	0.192543072597369	1.60709003630681	0.108034618674391	0.15713264561768
EQU24_RS00890	3109.37090069921	-0.841914844531805	0.226845432797294	-3.71140310893598	0.000206113562700504	0.000576658028977978
EQU24_RS00895	3179.49187352644	-1.03941761913675	0.240583269763899	-4.32040690176337	1.55741752754252e-05	5.40048325021657e-05
EQU24_RS00900	626.114537029318	0.451891813257816	0.0917117159462953	4.92730736302475	8.33705523306104e-07	3.66924648553489e-06
EQU24_RS00905	616.911145688929	-0.314546472458377	0.120669271543458	-2.6066824505947	0.00914241027422818	0.0176512752744001
EQU24_RS00910	449.971039401773	-0.72956601641494	0.183624240021342	-3.97314655369108	7.09293774838291e-05	0.000215909455588105
EQU24_RS00915	568.879034011381	-2.00494574410669	0.200247643906971	-10.0123312563824	1.34544078412095e-23	4.25032159519153e-22
EQU24_RS00920	378.724078056793	-2.13899803674775	0.185906300433728	-11.5057856122002	1.23360888262487e-30	7.17280990882751e-29
EQU24_RS00925	365.792979889383	-1.16160022262948	0.185938445772899	-6.24722992494102	4.17795825384493e-10	3.22345548354344e-09
EQU24_RS00930	428.171845125281	-0.686310218010924	0.175334971473822	-3.91428026161564	9.06742689968956e-05	0.000272498252595914
EQU24_RS00940	2575.85539703581	0.190855573291551	0.530393591029655	0.35983763099596	NA	NA
EQU24_RS00945	2177.63542566587	-0.85426482916796	0.358371926809669	-2.38373813700441	0.0171377923498072	0.0310949583255558
EQU24_RS00950	3749.18169669217	-1.60788429203148	0.283659942458308	-5.66835161178178	1.44177857917162e-08	8.55682789887064e-08
EQU24_RS00955	1498.88125058018	-0.728781499325824	0.261625199831347	-2.7855936652724	0.00534298011613617	0.0108757159948951
EQU24_RS00960	3563.88047630308	-0.485649137191012	0.242320810211139	-2.00415778062089	0.0450531615286085	0.0732091065422346
EQU24_RS00965	1067.14803657563	0.237074490918268	0.199605798123285	1.18771344894421	0.234946323370291	0.306338852571209
EQU24_RS00970	773.267307006148	0.350598881188858	0.170868645331956	2.05186200492039	0.040183075306129	0.0663434148675676
EQU24_RS00975	598.691919717026	0.301588291288387	0.2144810732366	1.40613009221423	0.159685498110849	0.219219000940574
EQU24_RS00980	357.346899191697	-0.112955635312261	0.157778580241264	-0.715912357301845	0.474045467643424	0.552066884233794
EQU24_RS00985	376.489389515618	0.472364050784046	0.216109593226081	2.1857616024009	0.0288330513400844	0.0496259982738818
EQU24_RS00990	608.851714461254	1.20991556419287	0.261645355348034	4.62425775754159	3.75942144269532e-06	1.47870576746016e-05
EQU24_RS00995	146.099438634426	1.3919124441885	0.147994297482616	9.40517619844104	5.19431026342453e-21	1.3024732985537e-19
EQU24_RS01000	121.097008257582	2.45865927204924	0.187636428353957	13.1033152443684	3.1518357244511e-39	3.41761214229671e-37
EQU24_RS01005	221.609477089946	1.32106613006425	0.136132345825348	9.70427801015876	2.89115888832113e-22	7.83738477023268e-21
EQU24_RS01010	1570.37398565902	-0.228298080110586	0.148722332783118	-1.53506252785528	0.124768469672907	0.177490395884288
EQU24_RS01015	1098.5121980751	-0.25449216317407	0.21847426732857	-1.16486104421319	0.244075244348515	0.316493173990382
EQU24_RS01020	520.264676360297	0.0556327917166207	0.156745431912376	0.354924485121331	0.722646164652175	0.774995031431308
EQU24_RS01025	488.161368802339	-0.27982303448394	0.121906876606441	-2.29538351136097	0.0217111554515048	0.038372315273761
EQU24_RS01030	84.1450996440723	-0.0963620310543376	0.221607530244994	-0.434831934401356	0.663684423293002	0.724130097616327
EQU24_RS01035	307.737245843998	0.555884739448131	0.205448190521114	2.70571737837234	0.0068157024171005	0.0135637887387933
EQU24_RS01040	155.340125901594	-0.0730964829263307	0.308102056946473	-0.23724763038187	0.812464687191262	0.84996305736932
EQU24_RS01050	177.536892401818	-0.042865335151984	0.100110174160157	-0.428181606031447	0.668518906965776	0.7281695744332
EQU24_RS01055	54.6991028771081	0.284219826885771	0.184845468403452	1.53760776144872	0.124144548592784	0.176807926501331
EQU24_RS01060	278.042290995965	-0.303289117849575	0.141318668774218	-2.14613624993973	0.0318621099050053	0.0542850365151664
EQU24_RS01065	454.203841915488	0.929542139949581	0.154853571457741	6.00271683241902	1.94042864607824e-09	1.33304789864142e-08
EQU24_RS01070	710.296683544987	1.71627247548964	0.3192526880937	5.37590610665718	7.61984951208012e-08	4.00141835634365e-07
EQU24_RS01075	612.718018186699	0.476189889952156	0.254121117287722	1.87386981072101	0.0609483713791792	0.0954264830853561
EQU24_RS01080	347.496423259811	-0.347191042073087	0.160388725966812	-2.16468483043459	0.0304118295669883	0.0521197181643559
EQU24_RS01085	347.798524623199	-0.171161002515763	0.132450443080331	-1.29226447669906	0.196265569533219	0.261816247140484
EQU24_RS01090	299.192592358263	-0.370464246945803	0.251628811848804	-1.47226481826097	0.140949379858858	0.196897253479714
EQU24_RS01095	927.488012063609	-0.770485360897248	0.186807514688077	-4.12448804419764	3.7156029126946e-05	0.000118842362804854
EQU24_RS01100	425.037819350724	-0.290339795689333	0.13663806939058	-2.12488215754423	0.0335964471348644	0.0567293543371532
EQU24_RS01105	531.140969140484	-0.281686172823698	0.139353164204859	-2.02138339973106	0.0432400917758806	0.0706924401812685
EQU24_RS01110	424.015131648288	-0.0230281688984738	0.386150440259784	-0.0596352263200362	0.952446161738157	0.96252241836108
EQU24_RS01115	108.85890948638	1.15900303713874	0.182018239233331	6.36751043203425	1.9212098653258e-10	1.57625643756382e-09
EQU24_RS01120	93.1461389331825	-1.05039629911532	0.214739019915809	-4.8915017844784	1.00069486290645e-06	4.35443361169271e-06
EQU24_RS01125	136.562275120588	-1.99004719497983	0.298496117725051	-6.66691148329402	2.61242542276622e-11	2.43179832857032e-10
EQU24_RS01130	142.575459924385	-0.830853925745126	0.305971960337983	-2.71545773288293	0.00661842240838691	0.013230249478051
EQU24_RS01135	33.3101721566077	0.575117927787559	0.244476733848559	2.35244441765087	0.01865047689695	0.0335240651032989
EQU24_RS01140	354.545848767347	0.137338066167698	0.278264995728491	0.493551356713588	0.621623061509236	0.68849656088642
EQU24_RS01145	226.861240430232	-0.657315734942962	0.2573036279016	-2.55463065291227	0.010630052733912	0.0202142318192369
EQU24_RS01150	12.8965316711958	0.89663182432136	0.522273205861247	1.71678695031422	0.0860181061661837	0.129446602377618
EQU24_RS01155	24.9370100916649	0.299288372736828	0.209320495223966	1.42980921393578	0.152771783880174	0.210770425353253
EQU24_RS01160	157.230420637718	-0.614850771144387	0.187891938269548	-3.27236376827583	0.00106652256769338	0.00256220870753643
EQU24_RS01170	110.292244863303	-0.1447951864714	0.267242453781751	-0.541812067739992	0.587947977172278	0.659264193520173
EQU24_RS01175	42.9497200498453	-0.0458324092591785	0.336103607460822	-0.13636393136459	0.891533585884731	0.91546354954558
EQU24_RS01180	846.648429999334	0.0709895164591565	0.203255839272748	0.349261879575799	0.726892714286389	0.778508694532032
EQU24_RS01185	1340.87579897531	0.554431912469262	0.235396519053895	2.35531058274623	0.0185072298457844	0.0332964153099941
EQU24_RS01190	548.176844386891	0.423389597314261	0.174421555110866	2.42739262957003	0.0152077876043184	0.0277839908326619
EQU24_RS01195	1179.44834485089	-0.306883527876921	0.20827977389362	-1.47341972837777	0.14063789387852	0.19666756020935
EQU24_RS01200	601.773989506082	-0.507623591361068	0.18900442468772	-2.68577623089926	0.00723615329353965	0.0142941639653772
EQU24_RS01205	452.660284336968	-0.0757890395879775	0.209448337298522	-0.361850757879052	0.717463559326248	0.770673038826481
EQU24_RS01210	456.792137221397	-1.07307999701447	0.175334115065229	-6.12020083265173	9.34574916608479e-10	6.81729920987858e-09
EQU24_RS01215	11.6368316246005	4.30437639454035	0.471138040928978	9.13612576486731	NA	NA
EQU24_RS01220	647.555642114555	1.5137619924251	0.266238608144668	5.68573432295948	1.30251753346546e-08	7.82290470698119e-08
EQU24_RS01225	1417.91171248175	0.788186538623074	0.265018750178693	2.9740783929123	0.00293869987354322	0.00638826798792991
EQU24_RS01230	572.121897248723	-0.568535633690809	0.283237201228611	-2.00727740291404	0.0447201338658845	0.0727858730506809
EQU24_RS01235	1349.0672811501	-0.0591266088792926	0.194010829366392	-0.304759322314071	0.76054946466021	0.806648727212183
